"도로명","링크아이디","시점명","종점명","거리","차선수","평균속도","좌표"
"공릉로","1100014800","한천중학교","연촌초교","374","1","23.886866639464923","LINESTRING(206436.587384 459143.554018, 206370.349194 459336.353931, 206358.087383 459374.099968, 206351.730162 459418.061561, 206346.85711 459449.015579, 206345.393617 459472.642097, 206350.429548 459503.539288)"
"공릉로","1100015700","연촌초교","을지병원","283","2","13.909622095814134","LINESTRING(206345.819417 459510.35935, 206292.238625 459522.36362, 206236.112885 459675.692201, 206214.271695 459737.104838)"
"공릉로","1100015800","을지병원","연촌초교","297","2","22.64765108166923","LINESTRING(206202.965444 459733.083809, 206224.825138 459671.619142, 206283.221962 459512.086241, 206343.195965 459498.649632)"
"공릉로","1100017300","홈플러스중계점","을지병원","259","2","18.690342669930878","LINESTRING(206115.843338 459976.563085, 206141.981137 459903.516031, 206168.118935 459830.468978, 206202.969333 459733.072906)"
"공릉로","1100017400","을지병원","홈플러스중계점","259","2","24.59589033698157","LINESTRING(206214.267806 459737.115741, 206188.130007 459810.162795, 206161.992209 459883.209849, 206127.141811 459980.60592)"
"공릉로","1100019300","용동초교","홈플러스중계점","284","2","24.30601344886073","LINESTRING(206020.216027 460243.829393, 206048.904208 460163.649536, 206077.592388 460083.469679, 206115.843296 459976.563203)"
"공릉로","1100019400","홈플러스중계점","용동초교","284","2","24.036084869431644","LINESTRING(206127.141853 459980.605803, 206098.453672 460060.785659, 206069.765492 460140.965516, 206031.514584 460247.871992)"
"공릉로","1100020900","중원중학교","용동초교","291","2","22.10436570340502","LINESTRING(205922.174061 460517.863459, 205951.586638 460435.653276, 205980.999214 460353.443094, 206020.215982 460243.829518)"
"공릉로","1100021000","용동초교","중원중학교","291","2","23.034078973054278","LINESTRING(206031.514628 460247.871867, 206002.102052 460330.08205, 205972.689476 460412.292232, 205933.472708 460521.905808)"
"공릉로","1100022900","대진여고","중원중학교","229","2","18.794149353558627","LINESTRING(205845.034801 460733.48662, 205868.176567 460668.799706, 205891.318333 460604.112791, 205922.174021 460517.863572)"
"공릉로","1100023000","중원중학교","대진여고","229","2","16.551522657450075","LINESTRING(205933.472748 460521.905695, 205910.330982 460586.59261, 205887.189217 460651.279524, 205856.333529 460737.528744)"
"공원로","1160012901","신구로주유소_거리공원","거리공원오거리","78","0","16.18297571044547","LINESTRING(190498.58 444286.29, 190526.36 444245.81, 190533.9 444240.26, 190552.86 444236.3)"
"공원로","1160012902","시립구로도서관","신구로주유소_거리공원","118","0","26.049017209101386","LINESTRING(190433.67 444385.28, 190458.01 444348.81, 190498.58 444286.29)"
"공원로","1160012903","새솔금호아파트","시립구로도서관","130","0","26.778158002112136","LINESTRING(190361.76 444493, 190433.67 444385.28)"
"공원로","1160012904","거리공원_거리공원길_진","새솔금호아파트","87","0","32.346378528225806","LINESTRING(190313.23 444565.71, 190361.76 444493)"
"공원로","1160012905","구로거리공원서","거리공원_거리공원길_진","50","0","29.95943733998976","LINESTRING(190285.37 444607.44, 190313.23 444565.71)"
"공원로","1160013001","거리공원오거리","거리공원오거리","83","0","25.124584245391702","LINESTRING(190552.86 444236.3, 190554.94 444256.92, 190556.52 444270.81, 190556.52 444287.88, 190547 444317.25)"
"공원로","1160013002","거리공원오거리","태진운수","76","0","29.916920954941116","LINESTRING(190547 444317.25, 190525.57 444345.03, 190504.13 444379.56)"
"공원로","1160013003","태진운수","한스타워","172","0","28.992396041346645","LINESTRING(190504.13 444379.56, 190412.46 444525.21)"
"공원로","1160013004","한스타워","거리공원_거리공원길_진","90","0","30.620771609383002","LINESTRING(190412.46 444525.21, 190362.45 444600.22)"
"공원로","1160013005","거리공원_거리공원길_진","구로거리공원동","48","0","22.45268698796723","LINESTRING(190362.45 444600.22, 190336.28 444640.28)"
"공원로","1160014901","거리공원_거리공원길_진","구로거리공원서","49","0","27.92740324980799","LINESTRING(190259.02 444648.85, 190285.37 444607.44)"
"공원로","1160014902","미래초교_거리공원길_진","거리공원_거리공원길_진","264","0","31.20173999135945","LINESTRING(190117.03 444871.36, 190124.64 444857.47, 190206 444732.13, 190259.02 444648.85)"
"공원로","1160014903","미래초교","미래초교_거리공원길_진","127","0","30.29338495263697","LINESTRING(190068.17 444988.58, 190092.89 444939.5, 190117.03 444871.36)"
"공원로","1160015001","구로거리공원동","거리공원_거리공원길_진","49","0","27.672123543906814","LINESTRING(190336.28 444640.28, 190309.28 444681.59)"
"공원로","1160015002","거리공원_거리공원길_진","산업안전협회","148","0","28.268381192396312","LINESTRING(190309.28 444681.59, 190228.09 444805.84)"
"공원로","1160015003","산업안전협회","미래초교","243","0","19.34849425563236","LINESTRING(190228.09 444805.84, 190174 444888.62, 190157.05 444909.4, 190140.84 444925.94, 190127.28 444938.17, 190101.74 444962.06, 190077.92 444995.58)"
"공원로","1160074200","스카이뷰아파트","미래초교","366","0","21.999027097734256","LINESTRING(189857.63 445287.35, 189938.56 445169.19, 190068.17 444988.58)"
"공원로","1160074300","미래초교","스카이뷰아파트","365","0","23.278475670442905","LINESTRING(190077.92 444995.58, 189948.39 445176.08, 189867.53 445294.13)"
"공항대로","1140000300","양화교","염창역","665","4","30.125757752496163","LINESTRING(189387.273123 449801.044697, 189208.989912 449748.301543, 188972.558681 449734.397609, 188837.277804 449730.370249, 188779.918721 449737.757179, 188731.341911 449747.292498)"
"공항대로","1140000400","염창역","양화교","671","4","28.651431611623142","LINESTRING(188729.030497 449735.517212, 188777.994561 449725.905878, 188836.686296 449718.347323, 188973.089572 449722.408098, 189211.071406 449736.403218, 189390.677347 449789.537688)"
"공항대로","1150000300","등촌역","염창역","848","4","31.13233902169739","LINESTRING(188020.009865 450194.697174, 188134.887473 450128.595259, 188404.710366 449926.139047, 188555.778453 449812.709819, 188597.848012 449787.546859, 188646.330075 449763.428094, 188728.264151 449735.721044)"
"공항대로","1150000400","염창역","등촌역","846","4","22.200994135624683","LINESTRING(188732.108257 449747.088667, 188650.945731 449774.534807, 188603.608959 449798.083816, 188562.479393 449822.68454, 188411.913984 449935.736332, 188141.505343 450138.632049, 188025.994736 450205.098199)"
"공항대로","1150000500","등촌동현대아파트","등촌역","959","4","23.137481166794675","LINESTRING(187163.609495 450624.203862, 187203.383514 450606.978299, 187466.843005 450490.913105, 187605.715631 450429.533938, 187701.253221 450377.771503, 187955.33194 450233.802796, 188019.897802 450194.763283)"
"공항대로","1150000600","등촌역","등촌동현대아파트","961","4","30.170231262800815","LINESTRING(188026.106798 450205.032089, 187961.395585 450244.159488, 187707.069927 450388.268117, 187611.007961 450440.314661, 187471.687475 450501.891773, 187208.186987 450617.975028, 187168.378489 450635.215523)"
"공항대로","1150000900","강서구청입구","등촌동현대아파트","231","4","27.553026889720947","LINESTRING(186951.270606 450716.169261, 187014.972243 450688.579654, 187078.673881 450660.990047, 187163.609398 450624.203904)"
"공항대로","1150001000","등촌동현대아파트","강서구청입구","231","4","23.172882144457244","LINESTRING(187168.378586 450635.215481, 187104.676948 450662.805088, 187040.975311 450690.394696, 186956.039794 450727.180839)"
"공항대로","1150001300","88체육관","강서구청입구","733","4","19.595008760560678","LINESTRING(186260.713529 450942.5426, 186434.72858 450920.964789, 186491.061387 450913.008806, 186549.087854 450897.288788, 186788.574242 450789.879911, 186951.179103 450716.209801)"
"공항대로","1150001400","강서구청입구","88체육관","737","4","23.688781113991297","LINESTRING(186956.131297 450727.140298, 186793.5057 450800.819804, 186553.137024 450908.624383, 186493.478682 450924.786495, 186436.306101 450932.86108, 186262.190216 450954.451395)"
"공항대로","1150001700","발산역","88체육관","558","4","27.020165490591403","LINESTRING(185706.403064 451010.959496, 186064.403739 450968.052644, 186260.678683 450942.547024)"
"공항대로","1150001800","88체육관","발산역","559","4","20.629078253008192","LINESTRING(186262.225062 450954.44697, 186065.890963 450979.960277, 185707.83106 451022.874227)"
"공항대로","1150001900","마곡역","발산역","1012","4","22.032745151689706","LINESTRING(184702.365071 451141.061431, 185706.25315 451010.979383)"
"공항대로","1150002000","발산역","마곡역","1013","4","25.890958661354322","LINESTRING(185707.980974 451022.854341, 184703.492367 451152.892162)"
"공항대로","1150013600","KT공항지사","마곡역","925","4","21.546084901433694","LINESTRING(183784.650027 451257.943495, 183876.044136 451246.067659, 183900.384747 451246.067659, 184702.365071 451141.061431)"
"공항대로","1150013700","마곡역","KT공항지사","925","4","25.582398601510498","LINESTRING(184703.492367 451152.892162, 183876.820518 451258.067659, 183786.196318 451269.843453)"
"공항대로","1150014400","송정역","KT공항지사","595","4","23.811199700780858","LINESTRING(183195.375465 451338.624974, 183431.93668 451307.237655, 183784.592697 451257.951226)"
"공항대로","1150014500","KT공항지사","송정역","595","4","34.16552628168203","LINESTRING(183786.253648 451269.835722, 183433.556348 451319.127921, 183196.953812 451350.520722)"
"공항대로","1150014600","김포공항입구","송정역","240","4","24.977600622439834","LINESTRING(182957.382409 451369.992512, 183028.781871 451360.582046, 183100.181334 451351.171581, 183195.380617 451338.624293)"
"공항대로","1150014700","송정역","김포공항입구","240","4","13.926022649449566","LINESTRING(183196.948659 451350.521404, 183125.549197 451359.93187, 183054.149734 451369.342335, 182958.950451 451381.889623)"
"공항대로41길","1150013400","동현초교","88체육관","411","2","15.81871572580645","LINESTRING(186450.318625 451313.278757, 186392.0724 451204.695095, 186333.826175 451096.111433, 186256.164542 450951.333216)"
"공항대로41길","1150013500","88체육관","동현초교","411","2","17.200384432603684","LINESTRING(186266.739203 450945.660778, 186324.985428 451054.244441, 186383.231652 451162.828103, 186460.893286 451307.606319)"
"공항대로41길","1150015600","공진초중교","동현초교","401","1","20.578977614567336","LINESTRING(186640.241712 451666.265464, 186583.265862 451560.371455, 186526.290012 451454.477447, 186450.322212 451313.285435)"
"공항대로41길","1150015700","동현초교","공진초중교","401","1","21.55119746063748","LINESTRING(186460.889698 451307.599641, 186517.865548 451413.49365, 186574.841398 451519.387659, 186650.809198 451660.579671)"
"공항대로59길","1150012000","증미역","등촌역","657","2","12.558319964477727","LINESTRING(187894.332028 450819.576285, 187898.702115 450746.419761, 187972.44673 450223.454303, 188019.89781 450194.763279)"
"공항대로59길","1150012100","등촌역","증미역","645","1","18.55203785042243","LINESTRING(188026.10679 450205.032094, 187983.533294 450230.773916, 187910.651972 450747.617261, 187906.310674 450820.291843)"
